
INPUTS
==================================================
Energy range:	10.0 - 100000.0 (10000) (MeV)
Dimensions:	[250, 250, 0] (cm)
Masses:		[105.66, 139.57, 493.7, 938.27] (MeV)
Pressure:	10 (bar)
Sampling size:	0.2 (cm)

Bins(x,y):	[300, 150]
SIMULATED EVENTS:	50000

==================================================
Mass	P_true	P	dEdx	dEdx_trunc
493.70000	74552.61973	76275.72496	22.16037	20.67842
493.70000	5077.26406	5067.85898	17.53203	15.86253
938.27000	74788.56420	75648.22572	21.29625	19.61854
493.70000	12841.10319	12795.28878	19.81119	18.22885
105.66000	10956.99477	10944.32760	21.42550	19.71446
139.57000	1598.41713	1597.26747	18.13036	16.63922
493.70000	3716.80612	3719.04588	17.75125	15.99893
105.66000	63.35734	63.35277	31.87219	30.14651
139.57000	1221.56545	1222.08607	17.88125	16.23864
139.57000	456.74963	456.74528	16.44868	14.95789
105.66000	2391.22099	2392.68508	19.68923	18.06904
105.66000	76.36626	76.38228	32.30262	30.48285
493.70000	1418.07745	1417.53259	16.58321	14.98394
938.27000	27685.86619	27615.09036	20.19568	18.45166
105.66000	97022.30733	102029.61383	22.62681	20.92394
493.70000	3503.10790	3502.19121	17.54269	15.94102
493.70000	24079.14626	23858.69794	21.20532	19.47158
938.27000	767.61812	767.21341	30.93531	29.05426
938.27000	1098.62617	1098.96713	23.03115	21.16083
493.70000	633.09186	633.02562	21.69943	19.91950
938.27000	45716.99823	44877.64605	20.95020	19.24701
493.70000	3846.32069	3850.42085	17.28239	15.73616
493.70000	4889.26752	4879.34703	18.04746	16.58448
493.70000	46832.22536	47316.18553	22.01802	20.15094
493.70000	5340.25239	5347.35828	18.23163	16.66491
938.27000	2908.20439	2909.32393	16.71828	15.02125
938.27000	10895.64287	10861.34161	18.27260	16.56406
139.57000	175.60060	175.60747	22.10155	20.42322
139.57000	2367.15409	2363.58101	18.74844	17.27422
139.57000	268.76695	268.75077	18.32572	16.49912
493.70000	1625.43547	1626.10669	16.27824	14.89347
139.57000	58319.77283	57481.57723	23.02397	21.38981
105.66000	133.70727	133.71604	22.79798	20.94171
938.27000	1170.73037	1171.26816	22.49840	20.75621
493.70000	5911.55033	5926.72672	17.81820	16.30798
105.66000	28915.64582	29012.79364	22.53071	20.76906
105.66000	23286.65230	23127.60699	22.09194	20.40702
938.27000	847.06716	847.24737	27.81831	25.96106
